Title,Cluster
Magazine Bed for IAPA by Ogilvy India,0
Print Book for IAPA by Ogilvy India,0
Print Admission Open 1 for IIJNM by Triple Ess Advertising Pvt. Ltd. - To get students for 1 year diploma in journalism media.,3
Print Admission Open 2 for IIJNM by Triple Ess Advertising Pvt. Ltd.,3
Television Incredible India Theme for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY  Commissioned by the Ministry of Tourism...,2
Billboard Yoga 1 for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited.,3
Print Ayurveda for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited.,3
"Web Site Fair Festival Microsite for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY 
Commissioned by the Ministry of Tourism...",2
"Billboard Yoga 2 for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY 
Commissioned by the Ministry of Tourism of the Governmen...",2
"Billboard Yoga 3 for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY 
Commissioned by the Ministry of Tourism of the Governmen...",2
"Billboard Yoga 4 for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY 
Commissioned by the Ministry of Tourism of the Governmen...",2
Web Site Ayurveda for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited.,3
"Web Advertising/Banners Ayurveda for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY 
Commissioned by the Ministry of Tourism...",2
"Transportation & Vehicles Yoga Bus Panel 1 for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY 
Commissioned by the Ministry o...",2
"Transportation & Vehicles Yoga Bus Panel 2 for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY 
Commissioned by the Ministry o...",2
"Web Site Wildlife Microsite for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY 
Commissioned by the Ministry of Tourism of th...",2
"Web Site Yoga Microsite for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY 
Commissioned by the Ministry of Tourism of the Go...",2
"Web Site Yoga for Ministry of Tourism India by Grey Worldwide India (Pvt.) Limited. - SUMMARY 
Commissioned by the Ministry of Tourism of the Government o...",2
Print There Was An Old Woman for Jagruthi by Mudra - Child abuse happens at the most unexpected places.,3
Print Little Polly Flinders for Jagruthi by Mudra - Child abuse happens at the most unexpected places.,3
Print DNA IS U 1 for DNA by Mudra - DNA IS U,3
Print DNA IS U 2 for DNA by Mudra - DNA IS U,3
Print DNA IS U 3 for DNA by Mudra - DNA IS U,3
Poster Sinfully Tempting for Aruba by Mudra - Sinfully Tempting,4
Print CAMBRIDGE LAYOUT for BMST by Mudra,0
Print ULSOOR for BMST by Mudra,0
Print FRAZER TOWN for BMST by Mudra,0
Print KORAMANGALA for BMST by Mudra,0
Print Adam for Diet Mate by Mudra - no diet no mate,3
Print Titanic for Diet Mate by Mudra - no diet no mate,0
Print Romeo for Diet Mate by Mudra - no diet no mate,3
Television & Cinema Balloons for Unilever by Santo Buenos Aires,4
Print The Irony is ...no one is indispensable 1 for Irony Jeans by PART 2 Advertising - The Irony is ... you are indispensable,4
Case Study 20 Boards x Attitude = 13 Million People for Red FM by Havas Media - It's attitude that counts!,2
Case Study 20 Boards x Attitude = 13 Million People for Red FM by Havas Media,4
Print The Irony is ... you are indispensable 2 for Irony Jeans by PART 2 Advertising - The Irony is ... you are indispensable,4
Print The Irony is ... you are indispensable 3 for Irony Jeans by PART 2 Advertising - The Irony is ... you are indispensable,4
Print N/A for India Tourism by Grey Worldwide India (Pvt.) Limited.,3
Print N/A for India Tourism by Grey Worldwide India (Pvt.) Limited.,3
Newspaper 200 Years of Glory: Crown for Man Financial by Six Inches Communication - Man Financial ranks amongst the worldÂs largest independent futures bro...,2
Newspaper 200 Years of Glory: Clam for Man Financial by Six Inches Communication - Man Financial ranks amongst the worldÂs largest independent futures brok...,2
"Newspaper Violin for Man Financial by Six Inches Communication - Man Financial ranks amongst the worldÂs largest independent futures brokers, also being on...",2
Print I Love India for Bifacid by Saatchi & Saatchi,0
Magazine Kill & Let Kill for Public Service by Percept/H Pvt. Ltd.,3
Magazine USB for Public Service by Percept/H Pvt. Ltd.,3
Magazine SNAKE for Public Service by Percept/H Pvt. Ltd.,3
Newspaper Stop Domestic Violence for Delhi Police by Crayons Advertising - The idea was to aware people in home to stop misbehave with woman in the family.,3
Print N/A for Deccan Odyssey by Ogilvy India,0
Billboard Lasting partnerships for CGI - Building success through lasting partnerships,4
"Public Relations Living Dead for HelpAge India by The Hive - In this ambient initiative, by Archies Limited on behalf of HelpAge India, old people walked t...",2
"Television & Cinema Rudali for Camlin by MullenLowe Lintas Group - The ad shows a woman whose husband has just died. Paid mourners (""rudalis"") are breaking...",2
Television Burial for IAPACW by Mudra - a kid buries his toys and trinkets,4
Television Land for Peter England by Mudra - trousers for all occassions,4
Magazine Surprise for UMAX by GOD,4
Magazine Shock for UMAX by GOD,4
Magazine Cat for CIRCLE by GOD,4
Magazine Owl for CIRCLE by GOD,0
Magazine Snake for CIRCLE by GOD,0
Digital Itch Attacks for Itch Guard by Tribal DDB,3
Television Just Talk for Aircel by Mudra - A guy just can't miss a chance to talk on the network leading to hilarious consequences.,3
Print Smiley for Vatsalya Foundation by MullenLowe Lintas Group - One out of six boys is a victim of sexual abuse.,3
Television & Cinema Mom for Ford,4
Television & Cinema Desktop for Raj Travels And Tours by Everest Brand Solutions Pvt Ltd,1
Television & Cinema Happy Dent Palace for Happy Dent Teeth Whitening Gum by McCann Mumbai,1
Television & Cinema Hostel for Eye Bank Association of India,1
Television & Cinema Bed Sheet for Tide by Leo Burnett India,1
Television & Cinema Fridge for Appy Fizz by Grey Group India,1
Television & Cinema Kalu-The Shoe Thief for Kiwi Shoe Polish by Grey Group India,1
Television & Cinema Broken Arm for Chocolibe by Leo Burnett India,1
Television & Cinema Carpenter for Camlin Pencils by MullenLowe Lintas Group,0
Television & Cinema Conveyance for Playwin Online Lotteries by Ogilvy India,1
Television & Cinema Seasons Greetings for Appy Fizz by Grey Group India,1
Television & Cinema Understanding Films for Seventymm by TBWA\India,1
Outdoor/Out of Home Train Stopper for AIS Stronglas Communications by Brand David,4
Billboard Home Extension Loan for Bank of Baroda by Havas Mumbai,1
Outdoor/Out of Home Tent Card for Support Solutions Pvt Ltd by Everest Brand Solutions Pvt Ltd,1
Print Indira Gandhi for Times of India - Jaago Gujarat by Grey Group India,0
Poster Nukes for Bajaj Fans by Leo Burnett India,1
Poster Cell for Bajaj Fans by Leo Burnett India,1
Poster SMS for Bajaj Fans by Leo Burnett India,1
Poster Medical for Bajaj Fans by Leo Burnett India,1
Billboard Regular Guest for Maneland Jungle Lodge by Leo Burnett India,1
Outdoor/Out of Home Hospital for Prerana by Leo Burnett India,1
Poster Divider for Tide by Leo Burnett India,1
Print No No No for Prerana,0
Print Nerolac Floor for Kansai Nerolac by McCann Mumbai,0
Outdoor/Out of Home Squeaky Clean for Pril by TBWA\Anthem Private Limited,4
Print Monster for Cadbury Ulta Perk by Ogilvy India,0
Print Balloon for Cadbury Ulta Perk by Ogilvy India,0
Billboard Old Man for Ranipal Starch by Ogilvy India,1
Print Father Daughter for IAPA by Ogilvy India,0
Print Mother Son for IAPA by Ogilvy India,0
Radio Girl child for Cehat by Leo Burnett India,4
Radio Bombing for Big 92.7 FM by Mudra Communications Pvt Ltd,3
Direct Mail Business Cards (Table/Bed/Chair) for Mukul Goyal by Bates Clarion Limited Delhi,0
Radio Beginners' Classes for Children's Little Theatre by Ogilvy & Mather,4
Direct Mail Demo CD for The Soundsmiths by Everest Brand Solutions Pvt Ltd,3
Digital Floating Baby Viral for Prerana by Leo Burnett India,1
Digital Daddu ki Aman At Microsite for Protex Happydent by Dentsu Webchutney,3
Print Fly for Cadbury Ulta Perk by Ogilvy India,0
Print Knot for Cadbury Ulta Perk by Ogilvy India,0
Print Lumberjack for Cadbury Ulta Perk by Ogilvy India,0
Print Mother Daughter for IAPA by Ogilvy India,0
Print Kalpana Chawla for Times of India - Jaago Gujarat by Grey Group India,0
Print Mother Teresa for Times of India - Jaago Gujarat by Grey Group India,0
Print Rani Lakshmi Bai for Times of India - Jaago Gujarat by Grey Group India,0
Billboard Strong Handle for Prestige by Mudra - Strong Handles,4
Billboard Indoor Advertising for ActionAid India by Grey Worldwide India (Pvt.) Limited. - Support homeless people.,3
Newspaper My Birthday for Stolen Childhood by Grey Worldwide India (Pvt.) Limited.,3
Newspaper Our Picnic for Stolen Childhood by Grey Worldwide India (Pvt.) Limited.,3
Newspaper Ramu Bhaiya for Stolen Childhood by Grey Worldwide India (Pvt.) Limited.,3
Radio Kidnapping for Big 92.7 FM by Mudra Communications Pvt Ltd,3
Radio Robbing for Big 92.7 FM by Mudra Communications Pvt Ltd,3
Newspaper Dinner Table for Dreams Lingerie by Grey Worldwide India (Pvt.) Limited. - Push-up Bra by Dreams Lingerie,1
Television Dreams for Ministry of Labour & Employment by RK Swamy BBDO - 'Dreams' is a journey into the dark world of child labour.Beginning with the seque...,2
Newspaper Harry Potter for Odyssey by Ogilvy & Mather,0
"Print On the Road, The Hero With A Thousand Faces, Uncle Tom's Cabin for Midland Bookshop by Rediffusion - Dentsu Y&R",0
Print The Hero With A Thousand Faces (DELETE) for Midland Bookshop by Rediffusion - Dentsu Y&R,0
Print Uncle Tom's Cabin (DELETE) for Midland Bookshop by Rediffusion - Dentsu Y&R,0
"Print Gear for Ring Road Hospital by Mudra - When you drink, don't drive.",3
Print Toys for IAPA by Ogilvy India - The campaign asks society to adopt homeless children and give them a proper home. There are three ads in all. Each is...,2
Print Torture for Peprico by Percept Limited,0
Television Watch for Videocon by Ogilvy India - Keep you cool,4
Newspaper Adam for WWF / Bangalore Bias by Meridian Communication Pvt Ltd - Inspire people to plant as many trees as possible to restore the vanishing tree...,2
Print Global Cooling for WWF / Bangalore Bias by Meridian Communication Pvt Ltd - Please plant trees.,3
Print Ikea for WWF / Bangalore Bias by Meridian Communication Pvt Ltd - Please plant trees.,3
Print Money Tree for WWF / Bangalore Bias by Meridian Communication Pvt Ltd - Please plant trees.,3
Print Newton for WWF / Bangalore Bias by Meridian Communication Pvt Ltd - Please plant trees.,3
Print Skeleton for WWF / Bangalore Bias by Meridian Communication Pvt Ltd - Please plant trees.,3
Print Bush for WWF / Bangalore Bias by Meridian Communication Pvt Ltd - Please plant trees.,3
Print Christmas for WWF / Bangalore Bias by Meridian Communication Pvt Ltd - Please plant trees.,3
Print Enlightenment for WWF / Bangalore Bias by Meridian Communication Pvt Ltd - Please plant trees.,3
Print Evolution for WWF / Bangalore Bias by Meridian Communication Pvt Ltd - Please plant trees.,3
Print Bathroom for Project Crayons by MullenLowe Lintas Group,4
Print Kitchen for Project Crayons by MullenLowe Lintas Group,4
Print Living Room for Project Crayons by MullenLowe Lintas Group,0
Print Antismoking for Cancer Patients Aid Association by MullenLowe Lintas Group,0
Newspaper Lifeline for Greenpeace by Mindspace Communication Consultants,4
Television Hitler for The Country Club by MullenLowe Lintas Group,4
Television Nursery Rhymes for Vatsalya Foundation by MullenLowe Lintas Group,4
Television Help for HSBC by Contract Advertising - Live more,3
Radio Shorten Your Life for Bullzi by AMBIENCE PUBLICIS ,4
Promotion & Event Nodding Bull for The Vegetarian Society by  Wunderman Thompson South Asia,0
Print Australia for Travel Corporation by Grey Group India,1
Print Venice for Travel Corporation by Grey Group India,1
Print Hawaii for Travel Corporation by Grey Group India,1
Print Lennon for Cocco's Cafe by McCann Mumbai,0
Television & Cinema VICTORIA BUNGLOW for AIG GIG Mutual Funds by Bates David Enterprise - We invest with you,4
Case Study Incidents for Hutch Ranga Shankara Theatre Festival by Ogilvy Bangalore,4
Case Study Demo CD for Cambridge Audio System by Everest Brand Solutions Pvt Ltd,1
Magazine Panda for WWF by Mindspace Communication Consultants - Save trees. Save wildlife.,3
Television India for Tanqueray by Grey New York - Ready to Tanqueray?,3
"Magazine Prevent Global Warming for Dr. Reddy's by The GreenRoom - With temperatures rising around the globe, itÂs not long before the polar ice 
caps sta...",2
Television & Cinema The Tip for Prerana by Leo Burnett India - More than 50% of prostitution in India involves minors.,1
Television Sorry Mom for Tilda by Ogilvy UK - Perfect Basmati rice in two minutes. Sorry Mum,4
"Magazine NEC LCD Monitor for NEC by Planman Marcom - NEC LCD display monitor's are the big monitors, that's why our ad is like that. And the punchline is ""...",2
Print Camera for Sanctuary Asia Magazine by Ogilvy India - Killing tigers kills tourism.,3
Print Hiking Pole for Sanctuary Asia Magazine by Ogilvy India - Killing tigers kills tourism.,3
Print Binoculars for Sanctuary Asia Magazine by Ogilvy India - Killing tigers kills tourism.,3
"Print Save one, save all for WWF by Ogilvy India",3
Print Animal Tiger for Sanctuary Asia by Leo Burnett India - You kill one. You kill them all.,3
Television & Cinema The King for iBall by GOD - iBall The King,4
Television The Maid for AIG by Bates David Enterprise,4
Outdoor/Out of Home Back for Prerana by Leo Burnett India,1
